StockCode,week,units,revenue,avg_price,n_invoices
22385,22/03/2010,102,201.16,1.972156863,13
22385,29/03/2010,86,163.96,1.906511628,8
22385,05/04/2010,54,105.3,1.95,8
22385,12/04/2010,40,78,1.95,6
22385,19/04/2010,187,350.47,1.874171123,14
22385,26/04/2010,305,502.01,1.645934426,14
22385,03/05/2010,172,303.92,1.766976744,7
22385,10/05/2010,225,408.75,1.816666667,16
22385,17/05/2010,370,615.5,1.663513514,11
22385,24/05/2010,240,414.78,1.72825,13
22385,31/05/2010,50,97.5,1.95,8
22385,07/06/2010,95,185.25,1.95,10
22385,14/06/2010,59,119.57,2.026610169,11
22385,21/06/2010,76,148.2,1.95,6
22385,28/06/2010,321,568.21,1.770124611,15
22385,05/07/2010,58,113.1,1.95,11
22385,12/07/2010,71,138.45,1.95,6
22385,19/07/2010,188,338.86,1.802446809,12
22385,26/07/2010,125,248.27,1.98616,13
22385,02/08/2010,66,130.96,1.984242424,9
22385,09/08/2010,87,194.24,2.232643678,15
22385,16/08/2010,244,422.58,1.731885246,8
22385,23/08/2010,103,203.11,1.971941748,16
22385,30/08/2010,536,947.19,1.767145522,21
22385,06/09/2010,360,616.52,1.712555556,11
22385,13/09/2010,403,695.85,1.726674938,13
22385,20/09/2010,105,253.66,2.415809524,13
22385,27/09/2010,304,600.12,1.974078947,21
22385,04/10/2010,92,205.69,2.23576087,17
22385,11/10/2010,379,662.9,1.749076517,14
22385,18/10/2010,99,224.15,2.264141414,14
22385,25/10/2010,76,160.01,2.105394737,10
22385,01/11/2010,218,399.62,1.833119266,18
22385,08/11/2010,249,502.76,2.019116466,21
22385,15/11/2010,402,730.37,1.816840796,18
22385,22/11/2010,44,85.8,1.95,10
22385,29/11/2010,53,99.61,1.879433962,8
22385,06/12/2010,154,284.15,1.84512987,14
22386,25/01/2010,114,192.3,1.686842105,3
22386,01/02/2010,338,601.36,1.779171598,18
22386,08/02/2010,314,613.94,1.95522293,28
22386,15/02/2010,720,1244.34,1.72825,24
22386,22/02/2010,551,978.45,1.775771325,32
22386,01/03/2010,306,578,1.888888889,24
22386,08/03/2010,405,715.57,1.766839506,22
22386,15/03/2010,179,351.31,1.962625698,17
22386,22/03/2010,467,852.91,1.826359743,28
22386,29/03/2010,331,858.61,2.593987915,16
22386,05/04/2010,164,294.32,1.794634146,6
22386,12/04/2010,218,395.1,1.812385321,17
22386,19/04/2010,248,494.16,1.992580645,28
22386,26/04/2010,386,677.96,1.756373057,26
22386,03/05/2010,751,1283.75,1.709387483,23
22386,10/05/2010,300,559.52,1.865066667,24
22386,17/05/2010,512,812.92,1.587734375,18
22386,24/05/2010,279,536.65,1.923476703,24
22386,31/05/2010,236,455.06,1.928220339,19
22386,07/06/2010,429,773.59,1.803240093,27
22386,14/06/2010,362,650.42,1.796740331,24
22386,21/06/2010,460,864.12,1.878521739,23
22386,28/06/2010,598,1085.14,1.814615385,27
22386,05/07/2010,331,601.27,1.81652568,18
22386,12/07/2010,240,442.52,1.843833333,22
22386,19/07/2010,729,1278.33,1.753539095,28
22386,26/07/2010,171,340.23,1.989649123,20
22386,02/08/2010,354,655.08,1.850508475,24
22386,09/08/2010,460,1172.57,2.549065217,28
22386,16/08/2010,677,1183.71,1.748463811,26
22386,23/08/2010,338,661.36,1.956686391,27
22386,30/08/2010,652,1161.55,1.781518405,26
22386,06/09/2010,617,1098.97,1.781150729,30
22386,13/09/2010,305,576.05,1.888688525,23
22386,20/09/2010,354,634.82,1.793276836,25
22386,27/09/2010,518,981.74,1.895250965,30
22386,04/10/2010,258,479.88,1.86,23
22386,11/10/2010,917,1580.41,1.723456925,24
22386,18/10/2010,144,315.84,2.193333333,22
22386,25/10/2010,137,265.89,1.94080292,12
22386,01/11/2010,347,646.03,1.861757925,24
22386,08/11/2010,659,1549.38,2.351107739,33
22386,15/11/2010,699,1627.75,2.328683834,31
22386,22/11/2010,273,520.16,1.905347985,25
22386,29/11/2010,262,532.63,2.032938931,23
22386,06/12/2010,265,500,1.886792453,19
22389,29/03/2010,24,55.8,2.325,3
22389,05/04/2010,18,45.9,2.55,3
22389,12/04/2010,18,45.9,2.55,3
22389,19/04/2010,15,40.76,2.717333333,4
22389,26/04/2010,18,45.9,2.55,3
22389,03/05/2010,4,10.2,2.55,2
22389,10/05/2010,6,15.3,2.55,1
22389,17/05/2010,3,7.65,2.55,2
22389,31/05/2010,2,5.1,2.55,1
22389,07/06/2010,8,20.4,2.55,2
22389,14/06/2010,12,30.6,2.55,2
22389,21/06/2010,4,10.2,2.55,1
22389,05/07/2010,6,15.3,2.55,1
22389,26/07/2010,6,15.3,2.55,1
22389,02/08/2010,8,20.4,2.55,2
22389,09/08/2010,12,30.6,2.55,1
22389,16/08/2010,2,5.1,2.55,1
22389,23/08/2010,6,15.3,2.55,1
22389,06/09/2010,6,15.3,2.55,1
22389,20/09/2010,1,2.55,2.55,1
22389,27/09/2010,2,5.1,2.55,1
22389,04/10/2010,12,10.2,0.85,1
22389,11/10/2010,84,71.4,0.85,2
22389,18/10/2010,1,2.55,2.55,1
22389,25/10/2010,22,35.7,1.622727273,3
22389,01/11/2010,6,15.3,2.55,1
22389,08/11/2010,2,5.1,2.55,1
22389,22/11/2010,1,5.06,5.06,1
22389,06/12/2010,12,30.6,2.55,2
22390,22/03/2010,48,122.4,2.55,1
22390,29/03/2010,30,71.1,2.37,2
22390,12/04/2010,24,61.2,2.55,3
22390,26/04/2010,12,30.6,2.55,2
22390,03/05/2010,21,53.55,2.55,3
22390,10/05/2010,18,45.9,2.55,2
22390,17/05/2010,8,20.4,2.55,2
22390,24/05/2010,6,15.3,2.55,1
22390,31/05/2010,2,5.1,2.55,1
22390,14/06/2010,8,20.4,2.55,2
22390,05/07/2010,1,2.55,2.55,1
22390,12/07/2010,1,5.06,5.06,1
22390,19/07/2010,6,15.3,2.55,1
22390,09/08/2010,2,5.1,2.55,1
22390,16/08/2010,1,5.06,5.06,1
22390,23/08/2010,6,15.3,2.55,1
22390,06/09/2010,6,15.3,2.55,1
22390,13/09/2010,8,20.4,2.55,3
22390,20/09/2010,48,100.8,2.1,1
22390,27/09/2010,8,20.4,2.55,1
22390,04/10/2010,18,25.5,1.416666667,2
22390,11/10/2010,150,137.7,0.918,2
22390,18/10/2010,32,40.8,1.275,3
22390,01/11/2010,51,71.36,1.399215686,4
22390,08/11/2010,2,5.1,2.55,1
22390,15/11/2010,24,61.2,2.55,2
22390,22/11/2010,6,15.3,2.55,2
22390,29/11/2010,6,15.3,2.55,1
22391,29/03/2010,26,65.92,2.535384615,4
22391,05/04/2010,13,35.66,2.743076923,3
22391,12/04/2010,28,71.4,2.55,4
22391,19/04/2010,13,35.66,2.743076923,3
22391,26/04/2010,13,35.66,2.743076923,3
22391,03/05/2010,4,10.2,2.55,2
22391,10/05/2010,6,15.3,2.55,1
22391,17/05/2010,1,2.55,2.55,1
22391,24/05/2010,2,5.1,2.55,1
22391,31/05/2010,2,5.1,2.55,1
22391,07/06/2010,10,25.5,2.55,3
22391,14/06/2010,6,15.3,2.55,1
22391,05/07/2010,1,2.55,2.55,1
22391,02/08/2010,2,5.1,2.55,1
22391,09/08/2010,2,5.1,2.55,1
22391,23/08/2010,6,15.3,2.55,1
22391,06/09/2010,6,15.3,2.55,1
22391,20/09/2010,1,2.55,2.55,1
22391,11/10/2010,24,20.4,0.85,2
22391,22/11/2010,2,5.1,2.55,1
22391,29/11/2010,1,5.06,5.06,1
22393,22/03/2010,48,122.4,2.55,1
22393,29/03/2010,1,5.06,5.06,1
22393,05/04/2010,6,15.3,2.55,1
22393,12/04/2010,24,61.2,2.55,4
22393,19/04/2010,18,45.9,2.55,3
22393,26/04/2010,19,50.96,2.682105263,4
22393,03/05/2010,2,5.1,2.55,1
22393,10/05/2010,6,15.3,2.55,1
22393,17/05/2010,14,38.21,2.729285714,4
22393,24/05/2010,1,5.06,5.06,1
22393,31/05/2010,2,5.1,2.55,1
22393,07/06/2010,4,10.2,2.55,2
22393,14/06/2010,6,15.3,2.55,1
22393,28/06/2010,6,12.6,2.1,1
22393,05/07/2010,1,2.55,2.55,1
22393,26/07/2010,6,15.3,2.55,1
22393,09/08/2010,7,20.36,2.908571429,2
22393,16/08/2010,3,10.16,3.386666667,2
22393,06/09/2010,10,25.5,2.55,2
22393,20/09/2010,55,118.65,2.157272727,3
22393,11/10/2010,12,10.2,0.85,1
22393,18/10/2010,26,30.52,1.173846154,4
22393,25/10/2010,12,10.2,0.85,1
22393,01/11/2010,24,40.8,1.7,2
22393,08/11/2010,5,15.26,3.052,2
22393,22/11/2010,6,15.3,2.55,2
22393,29/11/2010,1,5.06,5.06,1
22393,06/12/2010,4,20.24,5.06,3
22394,05/04/2010,6,15.3,2.55,1
22394,12/04/2010,1,2.55,2.55,1
22394,19/04/2010,12,30.6,2.55,2
22394,26/04/2010,6,15.3,2.55,1
22394,03/05/2010,4,10.2,2.55,2
22394,17/05/2010,1,2.55,2.55,1
22394,24/05/2010,3,7.65,2.55,1
22394,31/05/2010,4,10.2,2.55,2
22394,07/06/2010,6,15.3,2.55,2
22394,14/06/2010,12,30.6,2.55,2
22394,05/07/2010,1,2.55,2.55,1
22394,02/08/2010,2,5.1,2.55,1
22394,16/08/2010,11,28.05,2.55,3
22394,23/08/2010,2,5.1,2.55,1
22394,13/09/2010,6,15.3,2.55,1
22394,27/09/2010,6,15.3,2.55,1
22394,04/10/2010,60,51,0.85,1
22394,18/10/2010,15,17.85,1.19,3
22394,08/11/2010,17,22.95,1.35,3
22394,15/11/2010,1,5.06,5.06,1
22394,22/11/2010,4,10.2,2.55,1
22394,29/11/2010,1,5.06,5.06,1
22395,12/04/2010,7,17.85,2.55,2
22395,19/04/2010,12,30.6,2.55,2
22395,26/04/2010,6,15.3,2.55,1
22395,03/05/2010,1,2.55,2.55,1
22395,31/05/2010,4,10.2,2.55,2
22395,07/06/2010,2,5.1,2.55,1
22395,05/07/2010,4,10.2,2.55,1
22395,12/07/2010,6,15.3,2.55,1
22395,16/08/2010,8,20.4,2.55,2
22395,27/09/2010,15,40.76,2.717333333,3
22395,11/10/2010,12,10.2,0.85,1
22395,08/11/2010,2,5.1,2.55,1
22395,22/11/2010,3,10.16,3.386666667,2
22395,29/11/2010,1,5.06,5.06,1
22395,06/12/2010,2,10.12,5.06,2
22396,22/03/2010,108,135,1.25,1
22396,29/03/2010,24,30,1.25,2
22396,05/04/2010,14,17.5,1.25,2
22396,19/04/2010,13,17.51,1.346923077,2
22396,26/04/2010,13,16.25,1.25,2
22396,03/05/2010,18,20.22,1.123333333,3
22396,10/05/2010,1,1.25,1.25,1
22396,17/05/2010,13,16.25,1.25,2
22396,24/05/2010,1,1.25,1.25,1
22396,31/05/2010,12,15,1.25,1
22396,14/06/2010,12,15,1.25,1
22396,21/06/2010,24,30,1.25,2
22396,28/06/2010,4,6.26,1.565,2
22396,12/07/2010,12,15,1.25,1
22396,19/07/2010,1,1.25,1.25,1
22396,02/08/2010,24,30,1.25,2
22396,09/08/2010,120,129.48,1.079,2
22396,23/08/2010,1,1.25,1.25,1
22396,30/08/2010,1,1.25,1.25,1
22396,06/09/2010,14,17.5,1.25,2
22396,20/09/2010,28,35,1.25,4
22396,27/09/2010,25,32.51,1.3004,3
22396,11/10/2010,109,115.73,1.061743119,2
22396,18/10/2010,1,1.25,1.25,1
22396,25/10/2010,14,17.5,1.25,2
22396,01/11/2010,24,30,1.25,2
22396,08/11/2010,9,11.25,1.25,4
22396,15/11/2010,13,16.25,1.25,2
22396,22/11/2010,3,3.75,1.25,2
22396,29/11/2010,17,23.77,1.398235294,5
22396,06/12/2010,12,15,1.25,1
22398,22/03/2010,1,1.25,1.25,1
22398,29/03/2010,51,59.19,1.160588235,5
22398,05/04/2010,64,82.52,1.289375,8
22398,12/04/2010,121,151.25,1.25,9
22398,19/04/2010,116,150.04,1.293448276,11
22398,26/04/2010,52,68.78,1.322692308,7
22398,03/05/2010,54,65.22,1.207777778,7
22398,10/05/2010,103,128.75,1.25,7
22398,17/05/2010,13,16.25,1.25,2
22398,24/05/2010,12,15,1.25,1
22398,31/05/2010,5,6.25,1.25,2
22398,07/06/2010,53,66.25,1.25,9
22398,14/06/2010,110,137.5,1.25,6
22398,21/06/2010,12,15,1.25,1
22398,28/06/2010,44,55,1.25,5
22398,05/07/2010,3,3.75,1.25,2
22398,12/07/2010,10,13.76,1.376,5
22398,19/07/2010,15,18.75,1.25,3
22398,02/08/2010,51,65.01,1.274705882,7
22398,09/08/2010,49,62.51,1.275714286,5
22398,16/08/2010,137,172.51,1.25919708,6
22398,23/08/2010,27,33.75,1.25,3
22398,30/08/2010,1,1.25,1.25,1
22398,06/09/2010,40,50,1.25,4
22398,13/09/2010,40,50,1.25,3
22398,20/09/2010,47,58.75,1.25,6
22398,27/09/2010,1,1.25,1.25,1
22398,04/10/2010,27,33.75,1.25,5
22398,11/10/2010,86,111.28,1.293953488,9
22398,18/10/2010,20,27.52,1.376,5
22398,25/10/2010,27,33.75,1.25,4
22398,01/11/2010,85,106.25,1.25,7
22398,08/11/2010,59,73.75,1.25,9
22398,15/11/2010,76,97.52,1.283157895,8
22398,22/11/2010,42,52.5,1.25,6
22398,29/11/2010,37,46.25,1.25,4
22398,06/12/2010,67,87.53,1.30641791,8
22399,22/03/2010,132,165,1.25,3
22399,29/03/2010,169,186.17,1.101597633,6
22399,05/04/2010,806,863.86,1.0717866,10
22399,12/04/2010,257,321.25,1.25,14
22399,19/04/2010,53,67.51,1.273773585,7
22399,26/04/2010,25,32.51,1.3004,3
22399,03/05/2010,28,32.72,1.168571429,4
22399,10/05/2010,79,100.01,1.265949367,6
22399,17/05/2010,38,47.5,1.25,4
22399,24/05/2010,24,30,1.25,2
22399,31/05/2010,8,10,1.25,3
22399,07/06/2010,21,26.25,1.25,5
22399,14/06/2010,65,81.25,1.25,7
22399,21/06/2010,40,51.26,1.2815,6
22399,28/06/2010,84,105,1.25,4
22399,05/07/2010,6,8.76,1.46,3
22399,12/07/2010,20,25,1.25,4
22399,19/07/2010,29,36.25,1.25,5
22399,26/07/2010,12,15,1.25,1
22399,02/08/2010,25,32.51,1.3004,3
22399,09/08/2010,120,129.48,1.079,2
22399,16/08/2010,37,47.51,1.284054054,4
22399,23/08/2010,1,1.25,1.25,1
22399,30/08/2010,1,1.25,1.25,1
22399,06/09/2010,171,213.75,1.25,7
22399,13/09/2010,77,96.25,1.25,7
22399,20/09/2010,135,148.23,1.098,5
22399,27/09/2010,14,17.5,1.25,3
22399,04/10/2010,23,28.75,1.25,2
22399,11/10/2010,31,38.75,1.25,5
22399,18/10/2010,21,26.25,1.25,5
22399,25/10/2010,30,38.76,1.292,6
22399,01/11/2010,15,18.75,1.25,3
22399,08/11/2010,49,61.25,1.25,8
22399,15/11/2010,196,224.48,1.145306122,9
22399,22/11/2010,33,41.25,1.25,7
22399,29/11/2010,41,51.25,1.25,6
22399,06/12/2010,24,30,1.25,2
22400,29/03/2010,24,25.44,1.06,1
22400,05/04/2010,1,1.25,1.25,1
22400,12/04/2010,36,45,1.25,3
22400,19/04/2010,50,63.76,1.2752,4
22400,26/04/2010,14,17.5,1.25,3
22400,03/05/2010,3,3.75,1.25,2
22400,10/05/2010,25,31.25,1.25,2
22400,17/05/2010,13,16.25,1.25,2
22400,24/05/2010,15,18.75,1.25,2
22400,31/05/2010,2,2.5,1.25,2
22400,07/06/2010,23,28.75,1.25,6
22400,14/06/2010,84,105,1.25,2
22400,21/06/2010,25,31.25,1.25,3
22400,28/06/2010,3,3.75,1.25,1
22400,05/07/2010,3,5.01,1.67,2
22400,12/07/2010,16,20,1.25,3
22400,19/07/2010,13,16.25,1.25,2
22400,26/07/2010,36,45,1.25,2
22400,02/08/2010,27,33.75,1.25,3
22400,16/08/2010,372,465,1.25,5
22400,30/08/2010,1,1.25,1.25,1
22400,06/09/2010,53,66.25,1.25,6
22400,13/09/2010,36,45,1.25,1
22400,20/09/2010,18,22.5,1.25,2
22400,11/10/2010,2,2.5,1.25,1
22400,25/10/2010,14,18.76,1.34,3
22400,01/11/2010,50,62.5,1.25,5
22400,08/11/2010,3,3.75,1.25,2
22400,15/11/2010,77,96.25,1.25,6
22400,22/11/2010,18,22.5,1.25,5
22400,29/11/2010,16,20,1.25,2
22402,22/03/2010,120,150,1.25,2
22402,29/03/2010,13,16.25,1.25,2
22402,05/04/2010,771,821.37,1.065330739,9
22402,12/04/2010,26,32.5,1.25,3
22402,19/04/2010,50,63.76,1.2752,4
22402,26/04/2010,36,45,1.25,3
22402,03/05/2010,15,18.75,1.25,3
22402,10/05/2010,48,60,1.25,2
22402,17/05/2010,13,16.25,1.25,2
22402,24/05/2010,12,15,1.25,1
22402,31/05/2010,8,10,1.25,3
22402,07/06/2010,41,51.25,1.25,5
22402,14/06/2010,26,32.5,1.25,3
22402,21/06/2010,38,47.5,1.25,3
22402,28/06/2010,23,28.75,1.25,3
22402,05/07/2010,4,5,1.25,2
22402,12/07/2010,14,17.5,1.25,2
22402,19/07/2010,14,17.5,1.25,2
22402,26/07/2010,5,6.25,1.25,1
22402,02/08/2010,13,16.25,1.25,2
22402,09/08/2010,132,144.48,1.094545455,3
22402,16/08/2010,27,33.75,1.25,4
22402,06/09/2010,29,36.25,1.25,4
22402,13/09/2010,49,62.51,1.275714286,3
22402,20/09/2010,18,22.5,1.25,4
22402,27/09/2010,12,15,1.25,1
22402,04/10/2010,14,17.5,1.25,2
22402,11/10/2010,17,21.25,1.25,3
22402,18/10/2010,3,3.75,1.25,2
22402,25/10/2010,3,3.75,1.25,1
22402,01/11/2010,63,78.75,1.25,6
22402,08/11/2010,3,3.75,1.25,1
22402,15/11/2010,25,31.25,1.25,3
22402,22/11/2010,27,33.75,1.25,4
22402,29/11/2010,14,18.76,1.34,3
22402,06/12/2010,1,2.51,2.51,1
22403,29/03/2010,13,16.25,1.25,2
22403,05/04/2010,14,17.5,1.25,3
22403,12/04/2010,24,30,1.25,2
22403,19/04/2010,13,16.25,1.25,2
22403,26/04/2010,16,22.52,1.4075,4
22403,03/05/2010,30,35.22,1.174,5
22403,10/05/2010,7,8.75,1.25,2
22403,17/05/2010,24,30,1.25,2
22403,31/05/2010,21,26.25,1.25,4
22403,07/06/2010,10,12.5,1.25,4
22403,14/06/2010,38,47.5,1.25,3
22403,21/06/2010,14,17.5,1.25,2
22403,28/06/2010,12,15,1.25,1
22403,12/07/2010,4,5,1.25,2
22403,19/07/2010,4,6.26,1.565,3
22403,02/08/2010,16,20,1.25,3
22403,16/08/2010,6,7.5,1.25,1
22403,06/09/2010,19,23.75,1.25,4
22403,13/09/2010,16,20,1.25,2
22403,20/09/2010,18,22.5,1.25,5
22403,27/09/2010,14,17.5,1.25,3
22403,11/10/2010,24,30,1.25,7
22403,18/10/2010,1,2.51,2.51,1
22403,25/10/2010,7,12.53,1.79,4
22403,01/11/2010,4,7.52,1.88,2
22403,08/11/2010,5,6.25,1.25,3
22403,15/11/2010,14,18.76,1.34,3
22403,22/11/2010,5,10.03,2.006,5
22403,29/11/2010,17,22.51,1.324117647,4
22403,06/12/2010,3,6.27,2.09,3
22405,22/03/2010,66,82.5,1.25,3
22405,29/03/2010,79,89.63,1.134556962,5
22405,05/04/2010,50,62.5,1.25,6
22405,12/04/2010,173,207.13,1.197283237,13
22405,19/04/2010,76,88.4,1.163157895,7
22405,26/04/2010,16,20,1.25,3
22405,03/05/2010,44,53.98,1.226818182,7
22405,10/05/2010,36,45,1.25,4
22405,17/05/2010,18,22.5,1.25,2
22405,24/05/2010,17,23.77,1.398235294,4
22405,31/05/2010,11,13.75,1.25,4
22405,07/06/2010,8,10,1.25,2
22405,14/06/2010,7,8.75,1.25,2
22405,21/06/2010,26,32.5,1.25,4
22405,28/06/2010,31,38.75,1.25,5
22405,05/07/2010,12,15,1.25,1
22405,12/07/2010,12,15,1.25,1
22405,19/07/2010,26,32.5,1.25,3
22405,26/07/2010,34,42.5,1.25,5
22405,02/08/2010,30,45.06,1.502,3
22405,09/08/2010,12,15,1.25,1
22405,16/08/2010,17,21.25,1.25,3
22405,23/08/2010,41,51.25,1.25,4
22405,30/08/2010,10,12.5,1.25,3
22405,06/09/2010,37,46.25,1.25,3
22405,13/09/2010,27,33.75,1.25,4
22405,20/09/2010,36,45,1.25,3
22405,27/09/2010,48,60,1.25,4
22405,04/10/2010,38,48.76,1.283157895,5
22405,11/10/2010,13,16.25,1.25,2
22405,18/10/2010,65,81.25,1.25,10
22405,25/10/2010,14,20.02,1.43,2
22405,01/11/2010,42,52.5,1.25,4
22405,08/11/2010,35,43.75,1.25,4
22405,15/11/2010,47,58.75,1.25,6
22405,22/11/2010,4,7.52,1.88,4
22405,29/11/2010,32,41.26,1.289375,5
22405,06/12/2010,10,13.76,1.376,3
22406,22/03/2010,54,67.5,1.25,2
22406,29/03/2010,32,48.5,1.515625,5
22406,05/04/2010,14,17.5,1.25,2
22406,12/04/2010,137,162.13,1.183430657,11
22406,19/04/2010,16,22.52,1.4075,4
22406,26/04/2010,18,25.02,1.39,4
22406,03/05/2010,390,420.36,1.077846154,6
22406,10/05/2010,24,32.52,1.355,5
22406,17/05/2010,30,37.5,1.25,3
22406,24/05/2010,18,22.5,1.25,4
22406,31/05/2010,7,10.01,1.43,2
22406,07/06/2010,7,8.75,1.25,2
22406,14/06/2010,7,8.75,1.25,2
22406,21/06/2010,12,15,1.25,1
22406,28/06/2010,74,83.38,1.126756757,4
22406,05/07/2010,13,16.25,1.25,2
22406,12/07/2010,16,20,1.25,2
22406,19/07/2010,15,18.75,1.25,3
22406,26/07/2010,20,25,1.25,3
22406,09/08/2010,16,25.04,1.565,2
22406,16/08/2010,28,35,1.25,4
22406,23/08/2010,1,1.25,1.25,1
22406,30/08/2010,27,35.01,1.296666667,5
22406,06/09/2010,38,47.5,1.25,3
22406,13/09/2010,25,31.25,1.25,3
22406,20/09/2010,26,33.76,1.298461538,4
22406,27/09/2010,773,1104.31,1.428602846,3
22406,04/10/2010,47,63.79,1.357234043,8
22406,11/10/2010,25,32.51,1.3004,3
22406,18/10/2010,40,50,1.25,5
22406,25/10/2010,1,1.25,1.25,1
22406,01/11/2010,61,68.39,1.121147541,4
22406,08/11/2010,28,36.26,1.295,6
22406,15/11/2010,94,106.1,1.128723404,7
22406,22/11/2010,23,32.53,1.414347826,7
22406,29/11/2010,20,26.26,1.313,4
22407,22/03/2010,54,67.5,1.25,2
22407,29/03/2010,52,55.88,1.074615385,3
22407,12/04/2010,24,30,1.25,3
22407,19/04/2010,10,15.02,1.502,4
22407,03/05/2010,1,1.25,1.25,1
22407,10/05/2010,1,2.51,2.51,1
22407,17/05/2010,6,7.5,1.25,1
22407,24/05/2010,1,1.25,1.25,1
22407,31/05/2010,13,16.25,1.25,2
22407,07/06/2010,6,7.5,1.25,1
22407,14/06/2010,1,1.25,1.25,1
22407,28/06/2010,52,55.88,1.074615385,3
22407,12/07/2010,4,5,1.25,1
22407,26/07/2010,13,17.51,1.346923077,3
22407,02/08/2010,2,2.5,1.25,2
22407,09/08/2010,6,7.5,1.25,1
22407,16/08/2010,3,3.75,1.25,2
22407,23/08/2010,1,1.25,1.25,1
22407,30/08/2010,6,7.5,1.25,1
22407,06/09/2010,26,33.76,1.298461538,3
22407,20/09/2010,12,15,1.25,1
22407,27/09/2010,12,15,1.25,1
22407,04/10/2010,2,2.5,1.25,1
22407,11/10/2010,1,1.25,1.25,1
22407,18/10/2010,17,22.51,1.324117647,4
22407,25/10/2010,1,1.25,1.25,1
22407,01/11/2010,1,2.51,2.51,1
22407,15/11/2010,15,18.75,1.25,3
22407,22/11/2010,1,2.51,2.51,1
22408,22/03/2010,66,82.5,1.25,3
22408,29/03/2010,1,1.25,1.25,1
22408,05/04/2010,1,1.25,1.25,1
22408,12/04/2010,69,86.25,1.25,5
22408,19/04/2010,15,20.01,1.334,3
22408,26/04/2010,20,27.52,1.376,3
22408,03/05/2010,47,58.99,1.255106383,7
22408,10/05/2010,4,5,1.25,1
22408,17/05/2010,18,22.5,1.25,2
22408,24/05/2010,2,2.5,1.25,2
22408,07/06/2010,8,10,1.25,2
22408,14/06/2010,7,8.75,1.25,2
22408,21/06/2010,13,16.25,1.25,2
22408,28/06/2010,62,68.38,1.102903226,3
22408,19/07/2010,12,15,1.25,1
22408,26/07/2010,12,15,1.25,1
22408,02/08/2010,1,1.25,1.25,1
22408,09/08/2010,12,15,1.25,1
22408,16/08/2010,3,7.53,2.51,2
22408,23/08/2010,1,1.25,1.25,1
22408,30/08/2010,7,8.75,1.25,2
22408,06/09/2010,36,45,1.25,2
22408,13/09/2010,1,1.25,1.25,1
22408,27/09/2010,1,1.25,1.25,1
22408,04/10/2010,38,47.5,1.25,3
22408,11/10/2010,1,1.25,1.25,1
22408,18/10/2010,13,16.25,1.25,2
22408,25/10/2010,12,15,1.25,1
22408,01/11/2010,1,2.51,2.51,1
22408,08/11/2010,5,7.51,1.502,2
22408,15/11/2010,14,17.5,1.25,3
22408,22/11/2010,3,7.53,2.51,3
22408,29/11/2010,12,15,1.25,1
22409,22/03/2010,54,67.5,1.25,2
22409,29/03/2010,42,53.76,1.28,6
22409,05/04/2010,25,31.25,1.25,3
22409,12/04/2010,97,112.13,1.155979381,6
22409,19/04/2010,59,77.53,1.314067797,7
22409,26/04/2010,14,17.5,1.25,2
22409,03/05/2010,18,21.48,1.193333333,3
22409,10/05/2010,15,20.01,1.334,3
22409,17/05/2010,19,23.75,1.25,3
22409,24/05/2010,1,1.25,1.25,1
22409,31/05/2010,1,2.51,2.51,1
22409,07/06/2010,28,35,1.25,4
22409,14/06/2010,1,1.25,1.25,1
22409,21/06/2010,27,36.27,1.343333333,4
22409,28/06/2010,14,17.5,1.25,2
22409,05/07/2010,1,2.51,2.51,1
22409,26/07/2010,19,25.01,1.316315789,3
22409,02/08/2010,3,3.75,1.25,2
22409,09/08/2010,1,2.51,2.51,1
22409,16/08/2010,16,23.78,1.48625,4
22409,30/08/2010,10,16.28,1.628,5
22409,06/09/2010,38,48.76,1.283157895,4
22409,13/09/2010,33,41.25,1.25,3
22409,27/09/2010,761,1088.05,1.429763469,2
22409,04/10/2010,57,73.77,1.294210526,9
22409,11/10/2010,2,3.76,1.88,2
22409,18/10/2010,49,61.25,1.25,5
22409,25/10/2010,24,30,1.25,2
22409,01/11/2010,9,21.33,2.37,6
22409,08/11/2010,11,16.27,1.479090909,5
22409,15/11/2010,13,16.25,1.25,2
22409,22/11/2010,1,2.51,2.51,1
22409,29/11/2010,28,37.52,1.34,5
22409,06/12/2010,1,2.51,2.51,1
22410,22/03/2010,54,67.5,1.25,2
22410,29/03/2010,101,117.13,1.15970297,8
22410,05/04/2010,48,60,1.25,4
22410,12/04/2010,74,92.5,1.25,8
22410,19/04/2010,73,93.77,1.284520548,9
22410,26/04/2010,28,37.52,1.34,7
22410,03/05/2010,51,61.47,1.205294118,6
22410,10/05/2010,21,27.51,1.31,4
22410,17/05/2010,30,37.5,1.25,3
22410,24/05/2010,18,22.5,1.25,3
22410,31/05/2010,14,18.76,1.34,4
22410,07/06/2010,17,21.25,1.25,3
22410,14/06/2010,24,30,1.25,3
22410,21/06/2010,13,16.25,1.25,2
